Transaction_ID,Customer_ID,Amount,Payment_Method,Bank_Name,Response_Code,Response_Message,Retry_Count,Transaction_Time,Retry_Time,Final_Status,Failure_Type,Revenue_Lost,Day_of_Week,Hour,Month,Week_Number,Year,Retry_Delay_Minutes,Days_Since_Transaction
TXN104012,C1142,81039.0,credit card,yes bank,96.0,approved,4.0,2026-05-22 00:04:00,2026-05-22 00:32:00,success,permanent,0,Friday,0,May,21,2026,28.0,73
TXN104013,C3761,50105.0,wallet,indusind,68.0,approved,3.0,2026-07-21 08:07:00,2026-07-21 08:09:00,success,permanent,0,Tuesday,8,July,30,2026,2.0,13
TXN104014,C4435,67351.0,wallet,icici,51.0,insufficient funds,0.0,2026-07-24 12:47:00,2026-01-05 19:38:00,success,permanent,0,Friday,12,July,30,2026,-287589.0,9
TXN104015,C7622,90718.0,net banking,yes bank,55.0,response timeout,3.0,2026-01-02 21:33:00,2026-01-02 22:23:00,success,permanent,0,Friday,21,January,1,2026,50.0,212
TXN104016,C8069,50105.0,credit card,axis,55.0,card declined,0.0,2026-02-23 19:36:00,2026-01-05 19:38:00,success,permanent,0,Monday,19,February,9,2026,-70558.0,160
TXN104017,C5512,72502.0,debit card,axis,96.0,approved,0.0,2026-05-20 22:04:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,22,May,21,2026,-194546.0,74
TXN104018,C2848,50105.0,debit card,axis,68.0,system error,0.0,2026-12-28 13:32:00,2026-01-05 19:38:00,success,permanent,0,Monday,13,December,53,2026,-513714.0,-148
TXN104019,C3696,70276.0,upi,axis,54.0,response timeout,2.0,2026-03-27 10:54:00,2026-03-27 11:31:00,pending,permanent,0,Friday,10,March,13,2026,37.0,128
TXN104020,C2717,82831.0,credit card,axis,51.0,expired card,4.0,2026-06-14 22:35:00,2026-06-14 22:37:00,success,permanent,0,Sunday,22,June,24,2026,2.0,49
TXN104021,C4072,68482.0,credit card,icici,96.0,response timeout,0.0,2026-10-22 22:12:00,2026-01-05 19:38:00,success,permanent,0,Thursday,22,October,43,2026,-417754.0,-81
TXN104022,C3786,41017.0,debit card,bob,54.0,card declined,0.0,2026-02-26 13:32:00,2026-01-05 19:38:00,failed,permanent,41017,Thursday,13,February,9,2026,-74514.0,157
TXN104023,C4791,73123.0,credit card,pnb,51.0,response timeout,2.0,2026-09-30 14:56:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,14,September,40,2026,-385638.0,-59
TXN104024,C4871,59416.0,wallet,axis,54.0,invalid amount,1.0,2026-03-12 05:48:00,2026-03-12 06:06:00,failed,temporary,0,Thursday,5,March,11,2026,18.0,144
TXN104025,C2806,49075.0,upi,icici,54.0,insufficient funds,4.0,2026-12-16 16:27:00,2026-12-16 16:32:00,success,permanent,0,Wednesday,16,December,51,2026,5.0,-136
TXN104026,C2504,50455.0,wallet,indusind,8.0,card declined,1.0,2026-11-19 00:02:00,2026-11-19 00:03:00,success,permanent,0,Thursday,0,November,47,2026,1.0,-108
TXN104027,C4308,61178.0,credit card,bob,8.0,invalid amount,0.0,2026-08-16 13:34:00,2026-01-05 19:38:00,success,permanent,0,Sunday,13,August,33,2026,-320756.0,-14
TXN104028,C8117,61193.0,credit card,canara,96.0,approved,3.0,2026-05-30 21:27:00,2026-05-30 22:06:00,success,permanent,0,Saturday,21,May,22,2026,39.0,64
TXN104029,C6048,79515.0,net banking,bob,51.0,network error,3.0,2026-01-05 20:04:00,2026-01-05 20:30:00,failed,permanent,79515,Monday,20,January,2,2026,26.0,209
TXN104030,C9263,45601.0,debit card,axis,51.0,approved,4.0,2026-03-28 02:02:00,2026-03-28 02:38:00,success,permanent,0,Saturday,2,March,13,2026,36.0,128
TXN104031,C2690,45200.0,net banking,icici,0.0,approved,0.0,2026-01-09 08:25:00,2026-01-05 19:38:00,success,permanent,0,Friday,8,January,2,2026,-5087.0,206
TXN104032,C4303,19977.0,credit card,axis,68.0,system error,3.0,2026-11-10 08:31:00,2026-11-10 09:17:00,failed,unknown,0,Tuesday,8,November,46,2026,46.0,-99
TXN104033,C4113,26549.0,net banking,indusind,54.0,approved,1.0,2026-05-27 21:54:00,2026-05-27 22:09:00,success,permanent,0,Wednesday,21,May,22,2026,15.0,67
TXN104034,C8850,12973.0,credit card,axis,68.0,approved,2.0,2026-03-12 13:16:00,2026-03-12 13:50:00,success,permanent,0,Thursday,13,March,11,2026,34.0,143
TXN104035,C7416,62336.0,upi,pnb,96.0,expired card,0.0,2026-08-19 11:56:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,11,August,34,2026,-324978.0,-17
TXN104036,C2504,61378.0,debit card,indusind,54.0,insufficient funds,2.0,2026-08-07 08:48:00,2026-08-07 09:35:00,success,permanent,0,Friday,8,August,32,2026,47.0,-4
TXN104037,C9924,50105.0,net banking,indusind,55.0,invalid amount,3.0,2026-05-21 02:15:00,2026-05-21 02:56:00,success,permanent,0,Thursday,2,May,21,2026,41.0,74
TXN104038,C4924,82303.0,credit card,icici,54.0,response timeout,1.0,2026-06-10 04:22:00,2026-06-10 05:04:00,success,permanent,0,Wednesday,4,June,24,2026,42.0,54
TXN104039,C9615,5636.0,upi,pnb,0.0,expired card,0.0,2026-06-16 02:14:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,2,June,25,2026,-232236.0,48
TXN104040,C5485,77482.0,debit card,bob,0.0,response timeout,0.0,2026-10-20 15:47:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,15,October,43,2026,-414489.0,-79
TXN104041,C9100,90560.0,net banking,hdfc,68.0,expired card,0.0,2026-05-13 07:15:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,7,May,20,2026,-183577.0,82
TXN104042,C9684,51688.0,upi,axis,51.0,insufficient funds,2.0,2026-06-26 03:08:00,2026-06-26 04:03:00,success,permanent,0,Friday,3,June,26,2026,55.0,38
TXN104043,C1191,6060.0,debit card,axis,55.0,system error,0.0,2026-05-03 12:22:00,2026-01-05 19:38:00,success,permanent,0,Sunday,12,May,18,2026,-169484.0,91
TXN104044,C9690,36897.0,wallet,bob,12.0,approved,1.0,2026-03-09 18:23:00,2026-03-09 19:05:00,success,permanent,0,Monday,18,March,11,2026,42.0,146
TXN104045,C5917,38582.0,wallet,icici,55.0,insufficient funds,0.0,2026-02-16 17:28:00,2026-01-05 19:38:00,success,permanent,0,Monday,17,February,8,2026,-60350.0,167
TXN104046,C6831,51022.0,credit card,axis,0.0,response timeout,2.0,2026-04-05 10:01:00,2026-01-05 19:38:00,failed,temporary,0,Sunday,10,April,14,2026,-129023.0,119
TXN104047,C5322,25747.0,upi,icici,0.0,response timeout,2.0,2026-04-05 19:12:00,2026-01-05 19:38:00,success,permanent,0,Sunday,19,April,14,2026,-129574.0,119
TXN104048,C7999,50105.0,net banking,pnb,55.0,system error,2.0,2026-08-11 23:10:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,23,August,33,2026,-314132.0,-9
TXN104049,C8282,42486.0,net banking,canara,54.0,insufficient funds,2.0,2026-06-24 11:13:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,11,June,26,2026,-244295.0,39
TXN104050,C2874,52885.0,debit card,yes bank,54.0,card declined,2.0,2026-03-29 09:34:00,2026-01-05 19:38:00,success,permanent,0,Sunday,9,March,13,2026,-118916.0,127
TXN104051,C5763,27455.0,wallet,hdfc,68.0,invalid amount,4.0,2026-05-04 06:17:00,2026-05-04 06:23:00,success,permanent,0,Monday,6,May,19,2026,6.0,91
TXN104052,C9464,70908.0,upi,canara,68.0,card declined,1.0,2026-04-01 14:34:00,2026-04-01 15:07:00,success,permanent,0,Wednesday,14,April,14,2026,33.0,123
TXN104053,C2051,50105.0,credit card,axis,51.0,insufficient funds,2.0,2026-03-24 21:55:00,2026-03-24 22:32:00,success,permanent,0,Tuesday,21,March,13,2026,37.0,131
TXN104054,C8538,5253.0,debit card,hdfc,55.0,invalid amount,3.0,2026-11-11 05:42:00,2026-11-11 06:01:00,success,permanent,0,Wednesday,5,November,46,2026,19.0,-100
TXN104055,C8411,9145.0,net banking,indusind,54.0,network error,0.0,2026-02-07 09:27:00,2026-01-05 19:38:00,success,permanent,0,Saturday,9,February,6,2026,-46909.0,177
TXN104056,C7320,96477.0,debit card,canara,55.0,card declined,4.0,2026-08-27 03:51:00,2026-01-05 19:38:00,success,permanent,0,Thursday,3,August,35,2026,-336013.0,-24
TXN104057,C3105,81098.0,net banking,pnb,55.0,approved,4.0,2026-10-19 08:14:00,2026-10-19 08:52:00,pending,permanent,0,Monday,8,October,43,2026,38.0,-77
TXN104058,C1307,10440.0,net banking,pnb,54.0,response timeout,3.0,2026-07-16 08:23:00,2026-07-16 08:28:00,success,permanent,0,Thursday,8,July,29,2026,5.0,18
TXN104059,C8737,45700.0,net banking,icici,0.0,response timeout,4.0,2026-05-18 19:33:00,2026-05-18 20:23:00,success,permanent,0,Monday,19,May,21,2026,50.0,76
TXN104060,C4359,50105.0,wallet,canara,54.0,response timeout,4.0,2026-11-26 14:48:00,2026-11-26 15:39:00,success,permanent,0,Thursday,14,November,48,2026,51.0,-116
TXN104061,C4176,18293.0,wallet,yes bank,55.0,network error,1.0,2026-06-25 16:52:00,2026-06-25 17:32:00,success,permanent,0,Thursday,16,June,26,2026,40.0,38
TXN104062,C2251,66796.0,debit card,canara,54.0,approved,0.0,2026-03-07 13:53:00,2026-01-05 19:38:00,success,permanent,0,Saturday,13,March,10,2026,-87495.0,148
TXN104063,C6366,50105.0,upi,pnb,96.0,card declined,3.0,2026-03-30 03:47:00,2026-03-30 04:13:00,success,permanent,0,Monday,3,March,14,2026,26.0,126
TXN104064,C2517,1030.0,wallet,bob,55.0,approved,2.0,2026-05-14 16:37:00,2026-05-14 16:57:00,success,permanent,0,Thursday,16,May,20,2026,20.0,80
TXN104065,C7226,43487.0,credit card,axis,8.0,invalid amount,0.0,2026-04-04 14:57:00,2026-01-05 19:38:00,failed,unknown,0,Saturday,14,April,14,2026,-127879.0,120
TXN104066,C6305,84597.0,debit card,bob,54.0,system error,0.0,2026-12-19 01:08:00,2026-01-05 19:38:00,success,permanent,0,Saturday,1,December,51,2026,-500010.0,-138
TXN104067,C6869,83957.0,debit card,yes bank,96.0,network error,0.0,2026-05-12 23:14:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,23,May,20,2026,-183096.0,82
TXN104068,C9039,17830.0,debit card,pnb,0.0,system error,4.0,2026-02-02 19:14:00,2026-02-02 20:02:00,success,permanent,0,Monday,19,February,6,2026,48.0,181
TXN104069,C5891,54749.0,debit card,hdfc,55.0,system error,1.0,2026-04-14 19:19:00,2026-04-14 19:20:00,success,permanent,0,Tuesday,19,April,16,2026,1.0,110
TXN104070,C5992,16115.0,credit card,bob,51.0,network error,1.0,2026-06-30 19:14:00,2026-06-30 19:39:00,success,permanent,0,Tuesday,19,June,27,2026,25.0,33
TXN104071,C2961,51627.0,wallet,hdfc,8.0,card declined,3.0,2026-07-04 15:50:00,2026-07-04 16:17:00,failed,permanent,51627,Saturday,15,July,27,2026,27.0,29
TXN104072,C3863,37836.0,debit card,axis,54.0,approved,1.0,2026-09-14 15:55:00,2026-09-14 16:17:00,success,permanent,0,Monday,15,September,38,2026,22.0,-43
TXN104073,C7603,40431.0,credit card,axis,68.0,insufficient funds,0.0,2026-02-05 08:52:00,2026-01-05 19:38:00,success,permanent,0,Thursday,8,February,6,2026,-43994.0,179
TXN104074,C5567,44523.0,upi,axis,51.0,approved,2.0,2026-07-28 05:30:00,2026-07-28 06:24:00,success,permanent,0,Tuesday,5,July,31,2026,54.0,6
TXN104075,C7513,65625.0,wallet,icici,0.0,card declined,4.0,2026-06-21 23:39:00,2026-06-21 23:51:00,success,permanent,0,Sunday,23,June,25,2026,12.0,42
TXN104076,C5005,90437.0,upi,canara,0.0,approved,3.0,2026-01-10 08:55:00,2026-01-10 09:39:00,success,permanent,0,Saturday,8,January,2,2026,44.0,205
TXN104077,C1183,62358.0,upi,bob,51.0,insufficient funds,0.0,2026-11-24 16:26:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,16,November,48,2026,-464928.0,-114
TXN104078,C8755,76730.0,upi,pnb,54.0,approved,3.0,2026-08-10 17:20:00,2026-08-10 18:13:00,success,permanent,0,Monday,17,August,33,2026,53.0,-8
TXN104079,C4358,82598.0,upi,bob,8.0,expired card,1.0,2026-05-16 16:58:00,2026-05-16 17:30:00,success,permanent,0,Saturday,16,May,20,2026,32.0,78
TXN104080,C7615,2429.0,credit card,axis,54.0,system error,3.0,2026-02-11 22:59:00,2026-02-11 23:47:00,success,permanent,0,Wednesday,22,February,7,2026,48.0,172
TXN104081,C7797,14744.0,wallet,axis,54.0,system error,1.0,2026-01-16 06:28:00,2026-01-16 07:19:00,success,permanent,0,Friday,6,January,3,2026,51.0,199
TXN104082,C9728,11616.0,credit card,axis,96.0,network error,4.0,2026-06-03 13:32:00,2026-06-03 14:26:00,success,permanent,0,Wednesday,13,June,23,2026,54.0,60
TXN104083,C8678,83801.0,credit card,hdfc,54.0,network error,2.0,2026-08-19 21:03:00,2026-08-19 21:49:00,success,permanent,0,Wednesday,21,August,34,2026,46.0,-17
TXN104084,C6698,24367.0,net banking,axis,68.0,response timeout,2.0,2026-08-05 19:33:00,2026-08-05 19:39:00,success,permanent,0,Wednesday,19,August,32,2026,6.0,-3
TXN104085,C2273,44585.0,wallet,pnb,55.0,card declined,4.0,2026-08-16 08:38:00,2026-08-16 08:40:00,success,permanent,0,Sunday,8,August,33,2026,2.0,-13
TXN104086,C7653,84248.0,debit card,bob,96.0,approved,4.0,2026-10-10 04:54:00,2026-10-10 05:34:00,success,permanent,0,Saturday,4,October,41,2026,40.0,-68
TXN104087,C2096,7506.0,net banking,axis,12.0,response timeout,4.0,2026-12-18 11:19:00,2026-12-18 12:18:00,failed,temporary,0,Friday,11,December,51,2026,59.0,-138
TXN104088,C9002,50105.0,credit card,axis,96.0,system error,1.0,2026-02-23 13:48:00,2026-02-23 14:02:00,success,permanent,0,Monday,13,February,9,2026,14.0,160
TXN104089,C5247,29017.0,credit card,pnb,0.0,expired card,3.0,2026-12-08 03:37:00,2026-12-08 04:19:00,success,permanent,0,Tuesday,3,December,50,2026,42.0,-127
TXN104090,C6314,28148.0,net banking,hdfc,55.0,insufficient funds,0.0,2026-12-12 04:19:00,2026-01-05 19:38:00,success,permanent,0,Saturday,4,December,50,2026,-490121.0,-131
TXN104091,C4354,79119.0,upi,canara,8.0,expired card,1.0,2026-03-09 19:24:00,2026-03-09 19:38:00,success,permanent,0,Monday,19,March,11,2026,14.0,146
TXN104092,C1270,924.0,credit card,hdfc,51.0,insufficient funds,0.0,2026-04-22 08:10:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,8,April,17,2026,-153392.0,103
TXN104093,C2186,35250.0,net banking,hdfc,12.0,system error,3.0,2026-03-17 09:48:00,2026-03-17 10:08:00,pending,permanent,0,Tuesday,9,March,12,2026,20.0,139
TXN104094,C7305,81954.0,debit card,hdfc,12.0,response timeout,4.0,2026-11-11 23:19:00,2026-11-12 00:16:00,success,permanent,0,Wednesday,23,November,46,2026,57.0,-101
TXN104095,C3398,12492.0,credit card,indusind,55.0,network error,0.0,2026-05-03 03:48:00,2026-01-05 19:38:00,success,permanent,0,Sunday,3,May,18,2026,-168970.0,92
TXN104096,C7995,15046.0,net banking,hdfc,51.0,approved,2.0,2026-12-14 00:30:00,2026-01-05 19:38:00,success,permanent,0,Monday,0,December,51,2026,-492772.0,-133
TXN104097,C8299,1804.0,upi,hdfc,0.0,expired card,3.0,2026-05-17 20:16:00,2026-05-17 20:43:00,success,permanent,0,Sunday,20,May,20,2026,27.0,77
TXN104098,C5182,50105.0,net banking,icici,8.0,insufficient funds,4.0,2026-01-12 02:30:00,2026-01-12 03:26:00,success,permanent,0,Monday,2,January,3,2026,56.0,203
TXN104099,C3230,88827.0,upi,axis,8.0,approved,2.0,2026-10-02 00:46:00,2026-10-02 00:48:00,success,permanent,0,Friday,0,October,40,2026,2.0,-60
TXN104100,C7511,77854.0,credit card,axis,51.0,network error,3.0,2026-07-23 11:43:00,2026-07-23 11:58:00,failed,unknown,0,Thursday,11,July,30,2026,15.0,10
TXN104101,C1128,69998.0,credit card,yes bank,54.0,insufficient funds,1.0,2026-05-03 12:02:00,2026-05-03 12:24:00,success,permanent,0,Sunday,12,May,18,2026,22.0,91
TXN104102,C4672,50105.0,upi,pnb,12.0,approved,3.0,2026-12-01 05:26:00,2026-12-01 06:02:00,success,permanent,0,Tuesday,5,December,49,2026,36.0,-120
TXN104103,C5765,68980.0,upi,pnb,96.0,approved,1.0,2026-11-09 02:07:00,2026-11-09 02:09:00,success,permanent,0,Monday,2,November,46,2026,2.0,-98
TXN104104,C4970,3744.0,wallet,icici,96.0,invalid amount,1.0,2026-07-20 04:56:00,2026-07-20 05:00:00,success,permanent,0,Monday,4,July,30,2026,4.0,14
TXN104105,C8545,64777.0,credit card,axis,54.0,approved,1.0,2026-05-01 17:17:00,2026-05-01 18:06:00,success,permanent,0,Friday,17,May,18,2026,49.0,93
TXN104106,C6552,49036.0,debit card,bob,55.0,invalid amount,0.0,2026-07-30 15:39:00,2026-01-05 19:38:00,pending,permanent,0,Thursday,15,July,31,2026,-296401.0,3
TXN104107,C1627,2101.0,debit card,yes bank,8.0,invalid amount,3.0,2026-05-04 22:06:00,2026-05-04 22:23:00,success,permanent,0,Monday,22,May,19,2026,17.0,90
TXN104108,C7589,50874.0,net banking,pnb,54.0,network error,3.0,2026-11-27 07:04:00,2026-11-27 07:58:00,success,permanent,0,Friday,7,November,48,2026,54.0,-116
TXN104109,C3044,50105.0,credit card,axis,12.0,card declined,1.0,2026-05-21 09:18:00,2026-05-21 09:58:00,success,permanent,0,Thursday,9,May,21,2026,40.0,74
TXN104110,C3341,8558.0,net banking,pnb,51.0,approved,3.0,2026-11-17 07:16:00,2026-11-17 08:05:00,success,permanent,0,Tuesday,7,November,47,2026,49.0,-106
TXN104111,C6884,71601.0,debit card,bob,96.0,insufficient funds,0.0,2026-03-10 11:40:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,11,March,11,2026,-91682.0,145
TXN104112,C9185,57852.0,net banking,hdfc,55.0,invalid amount,0.0,2026-02-09 04:17:00,2026-01-05 19:38:00,success,permanent,0,Monday,4,February,7,2026,-49479.0,175
TXN104113,C1249,2427.0,credit card,axis,0.0,approved,1.0,2026-11-03 13:05:00,2026-11-03 13:51:00,success,permanent,0,Tuesday,13,November,45,2026,46.0,-93
TXN104114,C3925,87349.0,debit card,yes bank,0.0,invalid amount,4.0,2026-12-27 06:38:00,2026-12-27 07:17:00,pending,permanent,0,Sunday,6,December,52,2026,39.0,-146
TXN104115,C6043,69259.0,upi,axis,8.0,approved,1.0,2026-06-23 17:33:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,17,June,26,2026,-243235.0,40
TXN104116,C1974,63558.0,wallet,canara,12.0,card declined,3.0,2026-10-06 02:08:00,2026-10-06 02:22:00,success,permanent,0,Tuesday,2,October,41,2026,14.0,-64
TXN104117,C8192,23934.0,wallet,hdfc,68.0,system error,3.0,2026-04-25 03:33:00,2026-04-25 04:15:00,success,permanent,0,Saturday,3,April,17,2026,42.0,100
TXN104118,C3672,15507.0,net banking,indusind,54.0,system error,2.0,2026-04-18 01:39:00,2026-04-18 02:35:00,success,permanent,0,Saturday,1,April,16,2026,56.0,107
TXN104119,C8279,56320.0,debit card,icici,12.0,network error,1.0,2026-09-28 00:03:00,2026-09-28 00:30:00,success,permanent,0,Monday,0,September,40,2026,27.0,-56
TXN104120,C8531,73131.0,upi,axis,68.0,approved,3.0,2026-01-16 22:05:00,2026-01-16 22:43:00,success,permanent,0,Friday,22,January,3,2026,38.0,198
TXN104121,C9662,3755.0,credit card,icici,8.0,invalid amount,1.0,2026-01-27 11:29:00,2026-01-27 11:51:00,success,permanent,0,Tuesday,11,January,5,2026,22.0,187
TXN104122,C2987,89068.0,upi,hdfc,96.0,invalid amount,2.0,2026-08-12 08:46:00,2026-08-12 09:15:00,success,permanent,0,Wednesday,8,August,33,2026,29.0,-9
TXN104123,C1090,30997.0,net banking,axis,12.0,response timeout,2.0,2026-01-24 01:41:00,2026-01-05 19:38:00,success,permanent,0,Saturday,1,January,4,2026,-26283.0,191
TXN104124,C9721,12345.0,credit card,canara,0.0,expired card,3.0,2026-02-11 21:16:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,21,February,7,2026,-53378.0,172
TXN104125,C5059,93539.0,debit card,axis,8.0,card declined,2.0,2026-08-31 14:14:00,2026-08-31 14:52:00,success,permanent,0,Monday,14,August,36,2026,38.0,-29
TXN104126,C3773,56069.0,upi,indusind,54.0,network error,4.0,2026-03-05 14:07:00,2026-03-05 14:59:00,success,permanent,0,Thursday,14,March,10,2026,52.0,150
TXN104127,C9383,25963.0,debit card,indusind,0.0,invalid amount,2.0,2026-11-10 13:00:00,2026-11-10 13:20:00,pending,permanent,0,Tuesday,13,November,46,2026,20.0,-100
TXN104128,C8409,36782.0,wallet,axis,55.0,network error,1.0,2026-09-30 04:12:00,2026-09-30 04:53:00,success,permanent,0,Wednesday,4,September,40,2026,41.0,-58
TXN104129,C5440,76907.0,debit card,axis,0.0,invalid amount,2.0,2026-07-02 13:51:00,2026-07-02 14:44:00,success,permanent,0,Thursday,13,July,27,2026,53.0,31
TXN104130,C8347,65266.0,upi,hdfc,54.0,expired card,3.0,2026-05-24 14:40:00,2026-05-24 15:18:00,failed,unknown,0,Sunday,14,May,21,2026,38.0,70
TXN104131,C2008,3717.0,net banking,indusind,0.0,expired card,1.0,2026-08-02 20:20:00,2026-08-02 20:40:00,success,permanent,0,Sunday,20,August,31,2026,20.0,0
TXN104132,C4783,54009.0,debit card,canara,12.0,approved,3.0,2026-11-12 17:34:00,2026-11-12 18:11:00,success,permanent,0,Thursday,17,November,46,2026,37.0,-102
TXN104133,C7646,50105.0,debit card,axis,8.0,response timeout,1.0,2026-09-27 19:13:00,2026-01-05 19:38:00,success,permanent,0,Sunday,19,September,39,2026,-381575.0,-56
TXN104134,C5298,7534.0,wallet,yes bank,55.0,system error,0.0,2026-04-21 21:44:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,21,April,17,2026,-152766.0,103
TXN104135,C5668,50599.0,credit card,axis,54.0,approved,3.0,2026-06-15 22:57:00,2026-06-15 23:01:00,failed,permanent,0,Monday,22,June,25,2026,4.0,48
TXN104136,C5287,75848.0,credit card,canara,51.0,card declined,4.0,2026-08-31 16:52:00,2026-08-31 17:03:00,success,permanent,0,Monday,16,August,36,2026,11.0,-29
TXN104137,C3052,20075.0,credit card,hdfc,54.0,response timeout,4.0,2026-12-08 03:39:00,2026-12-08 03:53:00,success,permanent,0,Tuesday,3,December,50,2026,14.0,-127
TXN104138,C7009,48231.0,wallet,axis,68.0,invalid amount,3.0,2026-04-25 07:46:00,2026-04-25 08:10:00,success,permanent,0,Saturday,7,April,17,2026,24.0,100
TXN104139,C2716,50105.0,upi,bob,55.0,response timeout,2.0,2026-07-10 04:58:00,2026-07-10 05:57:00,success,permanent,0,Friday,4,July,28,2026,59.0,24
TXN104140,C1310,59837.0,credit card,pnb,96.0,insufficient funds,3.0,2026-01-11 03:12:00,2026-01-11 03:31:00,success,permanent,0,Sunday,3,January,2,2026,19.0,204
TXN104141,C5538,51197.0,upi,yes bank,54.0,approved,2.0,2026-10-15 19:16:00,2026-10-15 20:15:00,success,permanent,0,Thursday,19,October,42,2026,59.0,-74
TXN104142,C2260,25446.0,upi,canara,54.0,card declined,4.0,2026-01-23 03:21:00,2026-01-23 03:43:00,success,permanent,0,Friday,3,January,4,2026,22.0,192
TXN104143,C4932,55649.0,credit card,axis,51.0,insufficient funds,2.0,2026-03-27 10:01:00,2026-03-27 10:09:00,success,permanent,0,Friday,10,March,13,2026,8.0,128
TXN104144,C1584,42076.0,net banking,yes bank,8.0,system error,1.0,2026-12-11 15:29:00,2026-12-11 16:08:00,failed,temporary,0,Friday,15,December,50,2026,39.0,-131
TXN104145,C8616,51908.0,wallet,yes bank,12.0,card declined,2.0,2026-06-14 11:44:00,2026-06-14 11:53:00,success,permanent,0,Sunday,11,June,24,2026,9.0,49
TXN104146,C9551,79649.0,debit card,pnb,68.0,system error,4.0,2026-06-09 01:32:00,2026-06-09 01:39:00,success,permanent,0,Tuesday,1,June,24,2026,7.0,55
TXN104147,C3866,50045.0,upi,axis,55.0,approved,2.0,2026-02-12 19:03:00,2026-02-12 19:17:00,success,permanent,0,Thursday,19,February,7,2026,14.0,171
TXN104148,C6898,87850.0,wallet,pnb,55.0,card declined,1.0,2026-09-06 17:48:00,2026-01-05 19:38:00,success,permanent,0,Sunday,17,September,36,2026,-351250.0,-35
TXN104149,C3011,42085.0,credit card,canara,54.0,response timeout,3.0,2026-11-24 10:19:00,2026-11-24 10:51:00,success,permanent,0,Tuesday,10,November,48,2026,32.0,-114
TXN104150,C7251,8009.0,net banking,icici,0.0,network error,2.0,2026-04-08 23:12:00,2026-04-08 23:52:00,failed,permanent,8009,Wednesday,23,April,15,2026,40.0,116
TXN104151,C5939,50105.0,upi,axis,55.0,insufficient funds,1.0,2026-11-15 12:15:00,2026-11-15 13:10:00,success,permanent,0,Sunday,12,November,46,2026,55.0,-105
TXN104152,C5006,79264.0,debit card,hdfc,12.0,invalid amount,1.0,2026-04-26 09:57:00,2026-04-26 10:54:00,pending,permanent,0,Sunday,9,April,17,2026,57.0,98
TXN104153,C2625,63805.0,wallet,indusind,68.0,system error,0.0,2026-01-13 20:32:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,20,January,3,2026,-11574.0,201
TXN104154,C1890,77410.0,net banking,canara,8.0,invalid amount,2.0,2026-04-21 21:16:00,2026-04-21 21:37:00,failed,temporary,0,Tuesday,21,April,17,2026,21.0,103
TXN104155,C7078,80018.0,credit card,canara,0.0,insufficient funds,2.0,2026-02-19 07:42:00,2026-01-05 19:38:00,success,permanent,0,Thursday,7,February,8,2026,-64084.0,165
TXN104156,C8036,46152.0,net banking,bob,51.0,invalid amount,0.0,2026-11-04 15:42:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,15,November,45,2026,-436084.0,-94
TXN104157,C9923,92845.0,credit card,canara,55.0,card declined,2.0,2026-03-21 18:00:00,2026-03-21 18:22:00,failed,permanent,92845,Saturday,18,March,12,2026,22.0,134
TXN104158,C4961,7299.0,debit card,hdfc,96.0,card declined,2.0,2026-12-07 23:53:00,2026-12-08 00:06:00,success,permanent,0,Monday,23,December,50,2026,13.0,-127
TXN104159,C3504,14828.0,wallet,yes bank,96.0,invalid amount,2.0,2026-10-03 09:48:00,2026-10-03 10:00:00,success,permanent,0,Saturday,9,October,40,2026,12.0,-61
TXN104160,C9806,98273.0,credit card,axis,12.0,invalid amount,1.0,2026-01-14 00:21:00,2026-01-14 01:06:00,success,permanent,0,Wednesday,0,January,3,2026,45.0,201
TXN104161,C4806,39372.0,net banking,yes bank,12.0,insufficient funds,2.0,2026-09-02 20:56:00,2026-01-05 19:38:00,failed,unknown,0,Wednesday,20,September,36,2026,-345678.0,-31
TXN104162,C7100,23806.0,credit card,hdfc,54.0,invalid amount,2.0,2026-11-23 04:31:00,2026-01-05 19:38:00,success,permanent,0,Monday,4,November,48,2026,-462773.0,-112
TXN104163,C2719,28739.0,net banking,axis,68.0,insufficient funds,0.0,2026-07-28 01:39:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,1,July,31,2026,-292681.0,6
TXN104164,C7686,94877.0,net banking,axis,54.0,insufficient funds,0.0,2026-07-18 19:59:00,2026-01-05 19:38:00,success,permanent,0,Saturday,19,July,29,2026,-279381.0,15
