transaction_id,customer_id,amount,payment_method,bank_name,response_code,response_message,retry_count,transaction_time,retry_time,final_status,failure_type,revenue_lost,transaction_time_year,transaction_time_month,transaction_time_day,transaction_time_dayofweek,transaction_time_hour,transaction_time_minute,transaction_time_quarter,transaction_time_week,transaction_time_is_weekend,transaction_time_is_month_start,transaction_time_is_month_end,days_since_first_txn,customer_name,customer_segment,customer_age,account_created_time,customer_txn_count,transaction_score,risk_tier,customer_total_value,customer_avg_transaction,customer_transaction_count,customer_transaction_std,customer_first_date,customer_last_date,calculated_fee,net_amount,calculated_discount,anomaly_flag,anomaly_severity,risk_level
TXN106128,C8170,94786.0,UPI,IndusInd Bank,51.0,invalid amount,0.0,2026-08-25 16:03:00,2026-01-05 19:38,Success,Permanent,0.0,2026,8,25,1,16,3,3,35,0,0,0,0,Customer C8170,Bronze,39.0,2025-01-01,2,64.8671525508922,High,161289.0,80644.5,2,19999.1,2026-08-25 16:03:00,2026-10-27 20:29:00,947.86,85307.40000000001,9478.599999999991,Dip,1272856.8164383562,Critical
TXN106129,C7207,16588.0,UPI,Yes Bank,12.0,approved,3.0,2026-11-02 17:00:00,2026-11-02 17:44,Success,Permanent,0.0,2026,11,2,0,17,0,4,45,0,0,0,203,Customer C7207,Bronze,56.0,2025-01-01,3,25.700728826338278,Low,144782.0,48260.67,3,31008.35,2026-04-13 15:48:00,2026-11-02 17:00:00,165.88,14099.8,2488.2000000000007,Dip,1351054.8164383562,Critical
TXN106130,C3419,23084.0,Debit Card,ICICI Bank,68.0,insufficient funds,4.0,2026-08-06 15:51:00,2026-08-06 16:16,Success,Permanent,0.0,2026,8,6,3,15,51,3,32,0,0,0,178,Customer C3419,Bronze,32.0,2025-01-01,3,29.61889922090978,Low,185286.0,61762.0,3,34618.61,2026-02-08 18:03:00,2026-08-16 14:00:00,461.68,19621.399999999998,3462.600000000002,Dip,1344558.8164383562,Critical
TXN106131,C7240,5239.0,Net Banking,Axis Bank,68.0,approved,3.0,2026-11-16 14:03:00,2026-11-16 14:16,Success,Permanent,0.0,2026,11,16,0,14,3,4,47,0,0,0,178,Customer C7240,Gold,49.0,2025-01-01,2,10.855390801708973,Low,12870.0,6435.0,2,1691.4,2026-05-21 23:42:00,2026-11-16 14:03:00,130.975,5239.0,0.0,Dip,1362403.8164383562,Critical
TXN106132,C2893,6105.0,Credit Card,Axis Bank,54.0,invalid amount,3.0,2026-10-14 01:44:00,2026-10-14 02:38,Success,Permanent,0.0,2026,10,14,2,1,44,4,42,0,0,0,180,Customer C2893,Bronze,53.0,2025-01-01,2,11.377733098768536,Low,11163.0,5581.5,2,740.34,2026-04-16 09:24:00,2026-10-14 01:44:00,91.575,5799.75,305.25,Dip,1361537.8164383562,Critical
TXN106133,C6322,3821.0,Credit Card,Canara Bank,51.0,response timeout,3.0,2026-02-03 08:21:00,2026-01-05 19:38,Success,Permanent,0.0,2026,2,3,1,8,21,1,6,0,0,0,0,Customer C6322,Bronze,21.0,2025-01-01,2,10.0001005277708,Low,17116.0,8558.0,2,6699.13,2026-02-03 08:21:00,2026-07-22 09:00:00,57.315,3438.9,382.0999999999999,Dip,1363821.8164383562,Critical
TXN106134,C8718,12670.0,Wallet,Punjab National Bank,54.0,network error,0.0,2026-01-13 22:22:00,2026-01-05 19:38,Success,Permanent,0.0,2026,1,13,1,22,22,1,3,0,0,0,0,Customer C8718,Bronze,33.0,2025-01-01,2,15.337521990449861,Low,62775.0,31387.5,2,26470.54,2026-01-13 22:22:00,2026-09-22 19:47:00,380.09999999999997,11403.0,1267.0,Dip,1354972.8164383562,Critical
TXN106135,C7878,88728.0,Credit Card,Yes Bank,8.0,expired card,0.0,2026-08-28 15:37:00,2026-01-05 19:38,Success,Permanent,0.0,2026,8,28,4,15,37,3,35,0,0,0,0,Customer C7878,Silver,25.0,2025-01-01,1,53.21316913797437,Medium,88728.0,88728.0,1,,2026-08-28 15:37:00,2026-08-28 15:37:00,1330.9199999999998,79855.2,8872.800000000003,Dip,1278914.8164383562,Critical
TXN106136,C2125,10406.0,Credit Card,HDFC Bank,0.0,network error,2.0,2026-12-12 19:05:00,2026-01-05 19:38,Success,Permanent,0.0,2026,12,12,5,19,5,4,50,1,0,0,50,Customer C2125,Silver,38.0,2025-01-01,3,21.971952751947725,Low,146214.0,48738.0,3,34488.92,2026-10-23 17:52:00,2026-12-12 19:05:00,156.09,9885.699999999999,520.3000000000011,Dip,1357236.8164383562,Critical
TXN106137,C4117,24314.0,Debit Card,Axis Bank,0.0,card declined,3.0,2026-06-03 09:24:00,2026-01-05 19:38,Failed,Unknown,0.0,2026,6,3,2,9,24,2,23,0,0,0,0,Customer C4117,Bronze,27.0,2025-01-01,2,22.360794169389294,Low,45973.0,22986.5,2,1877.37,2026-06-03 09:24:00,2026-10-24 20:11:00,486.28000000000003,23098.3,1215.7000000000007,Dip,1343328.8164383562,Critical
TXN106138,C5161,1318.0,Debit Card,IndusInd Bank,54.0,response timeout,0.0,2026-05-17 07:19:00,2026-01-05 19:38,Failed,Permanent,1318.0,2026,5,17,6,7,19,2,20,1,0,0,0,Customer C5161,Bronze,51.0,2025-01-01,1,0.49037446594621764,Low,1318.0,1318.0,1,,2026-05-17 07:19:00,2026-05-17 07:19:00,26.36,1252.1,65.90000000000009,Dip,1366324.8164383562,Critical
TXN106139,C5042,56653.0,Debit Card,Bank of Baroda,12.0,card declined,0.0,2026-06-24 16:23:00,2026-01-05 19:38,Success,Permanent,0.0,2026,6,24,2,16,23,2,26,0,0,0,109,Customer C5042,Bronze,56.0,2025-01-01,3,49.86659964815281,Medium,145633.0,48544.33,3,32369.89,2026-03-06 21:24:00,2026-08-24 18:28:00,1133.06,50987.700000000004,5665.299999999996,Dip,1310989.8164383562,Critical
TXN106140,C5433,50105.0,Wallet,Punjab National Bank,54.0,network error,2.0,2026-04-12 23:30:00,2026-04-12 23:59,Success,Permanent,0.0,2026,4,12,6,23,30,2,15,1,0,0,0,Customer C5433,Silver,28.0,2025-01-01,2,37.91706458909274,Medium,142556.0,71278.0,2,29943.14,2026-04-12 23:30:00,2026-05-02 01:18:00,1503.1499999999999,47599.75,2505.25,Dip,1317537.8164383562,Critical
TXN106141,C9638,45985.0,UPI,Punjab National Bank,54.0,approved,4.0,2026-01-28 18:49:00,2026-01-28 19:41,Success,Permanent,0.0,2026,1,28,2,18,49,1,5,0,0,0,0,Customer C9638,Bronze,63.0,2025-01-01,2,35.43201809499874,Medium,105968.0,52984.0,2,9898.08,2026-01-28 18:49:00,2026-05-17 22:37:00,459.85,41386.5,4598.5,Dip,1321657.8164383562,Critical
TXN106142,C3658,98816.0,UPI,Axis Bank,12.0,card declined,1.0,2026-06-10 01:34:00,2026-06-10 01:57,Failed,Temporary,0.0,2026,6,10,2,1,34,2,24,0,0,0,0,Customer C3658,Bronze,25.0,2025-01-01,2,67.29791404875596,High,159513.0,79756.5,2,26954.2,2026-06-10 01:34:00,2026-08-11 14:52:00,988.16,88934.40000000001,9881.599999999991,Dip,1268826.8164383562,Critical
TXN106143,C4483,52669.0,Credit Card,Axis Bank,55.0,response timeout,1.0,2026-05-05 17:53:00,2026-05-05 18:10,Success,Permanent,0.0,2026,5,5,1,17,53,2,19,0,0,0,94,Customer C4483,Silver,65.0,2025-01-01,5,63.4635838150289,High,214052.0,42810.4,5,24598.81,2026-01-31 11:49:00,2026-08-01 07:11:00,790.035,44768.65,7900.3499999999985,Dip,1314973.8164383562,Critical
TXN106144,C3944,33957.0,UPI,Bank of Baroda,96.0,system error,0.0,2026-08-15 18:12:00,2026-01-05 19:38,Failed,Permanent,0.0,2026,8,15,5,18,12,3,33,1,0,0,0,Customer C3944,Silver,42.0,2025-01-01,1,20.177129932143753,Low,33957.0,33957.0,1,,2026-08-15 18:12:00,2026-08-15 18:12:00,339.57,33957.0,0.0,Dip,1333685.8164383562,Critical
TXN106145,C8210,50105.0,Credit Card,ICICI Bank,51.0,response timeout,0.0,2026-12-13 10:28:00,2026-01-05 19:38,Success,Permanent,0.0,2026,12,13,6,10,28,4,50,1,0,0,48,Customer C8210,Bronze,32.0,2025-01-01,2,37.91706458909274,Medium,64662.0,32331.0,2,25136.23,2026-10-25 14:18:00,2026-12-13 10:28:00,751.5749999999999,45094.5,5010.5,Dip,1317537.8164383562,Critical
TXN106146,C8653,12266.0,Net Banking,ICICI Bank,68.0,card declined,0.0,2026-04-16 23:04:00,2026-01-05 19:38,Success,Permanent,0.0,2026,4,16,3,23,4,2,16,0,0,0,0,Customer C8653,Silver,45.0,2025-01-01,1,7.093842674038703,Low,12266.0,12266.0,1,,2026-04-16 23:04:00,2026-04-16 23:04:00,306.65000000000003,11652.699999999999,613.3000000000011,Dip,1355376.8164383562,Critical
TXN106147,C9787,86723.0,Credit Card,Axis Bank,8.0,insufficient funds,1.0,2026-03-09 17:01:00,2026-03-09 17:59,Success,Permanent,0.0,2026,3,9,0,17,1,1,11,0,0,0,55,Customer C9787,Silver,39.0,2025-01-01,5,84.00382005529028,High,285812.0,57162.4,5,34659.32,2026-01-13 10:52:00,2026-10-15 18:17:00,1300.845,73714.55,13008.449999999997,Dip,1280919.8164383562,Critical
TXN106148,C2986,73444.0,Debit Card,Yes Bank,8.0,network error,0.0,2026-10-18 06:25:00,2026-01-05 19:38,Success,Permanent,0.0,2026,10,18,6,6,25,4,42,1,0,0,235,Customer C2986,Bronze,21.0,2025-01-01,4,67.99437044483538,High,268503.0,67125.75,4,14798.57,2026-02-25 05:29:00,2026-10-18 06:25:00,1468.88,66099.6,7344.399999999994,Dip,1294198.8164383562,Critical
TXN106149,C2074,35033.0,Net Banking,ICICI Bank,55.0,expired card,4.0,2026-03-13 16:32:00,2026-01-05 19:38,Failed,Permanent,35033.0,2026,3,13,4,16,32,1,11,0,0,0,0,Customer C2074,Silver,26.0,2025-01-01,3,36.82613722040714,Medium,148902.0,49634.0,3,36618.02,2026-03-13 13:39:00,2026-06-30 22:18:00,875.825,31529.7,3503.2999999999993,Dip,1332609.8164383562,Critical
TXN106150,C5305,6278.0,Debit Card,Canara Bank,0.0,system error,4.0,2026-01-11 21:13:00,2026-01-11 21:42,Success,Permanent,0.0,2026,1,11,6,21,13,1,2,1,0,0,0,Customer C5305,Bronze,19.0,2025-01-01,1,3.4820809248554916,Low,6278.0,6278.0,1,,2026-01-11 21:13:00,2026-01-11 21:13:00,125.56,5964.099999999999,313.90000000000055,Dip,1361364.8164383562,Critical
TXN106151,C4007,50105.0,Debit Card,IndusInd Bank,55.0,approved,0.0,2026-07-31 08:33:00,2026-01-05 19:38,Failed,Permanent,0.0,2026,7,31,4,8,33,3,31,0,0,1,0,Customer C4007,Bronze,34.0,2025-01-01,1,29.917064589092735,Low,50105.0,50105.0,1,,2026-07-31 08:33:00,2026-07-31 08:33:00,1002.1,42589.25,7515.75,Dip,1317537.8164383562,Critical
TXN106152,C1969,74465.0,UPI,Punjab National Bank,96.0,invalid amount,0.0,2026-09-10 18:01:00,2026-01-05 19:38,Success,Permanent,0.0,2026,9,10,3,18,1,3,37,0,0,0,209,Customer C1969,Gold,44.0,2025-01-01,3,60.61020356873586,High,251926.0,83975.33,3,12078.21,2026-02-13 01:34:00,2026-09-10 18:01:00,744.65,70741.75,3723.25,Dip,1293177.8164383562,Critical
TXN106153,C9772,88873.0,Credit Card,Yes Bank,55.0,network error,1.0,2026-07-27 22:14:00,2026-07-27 22:23,Success,Permanent,0.0,2026,7,27,0,22,14,3,31,0,0,0,0,Customer C9772,Silver,27.0,2025-01-01,1,53.300628298567474,Medium,88873.0,88873.0,1,,2026-07-27 22:14:00,2026-07-27 22:14:00,1333.095,88873.0,0.0,Dip,1278769.8164383562,Critical
TXN106154,C3824,50105.0,Wallet,Axis Bank,68.0,approved,3.0,2026-05-20 03:56:00,2026-05-20 04:42,Success,Permanent,0.0,2026,5,20,2,3,56,2,21,0,0,0,0,Customer C3824,Bronze,20.0,2025-01-01,2,37.91706458909274,Medium,123667.0,61833.5,2,16586.6,2026-05-20 03:56:00,2026-06-17 10:55:00,1503.1499999999999,50105.0,0.0,Dip,1317537.8164383562,Critical
TXN106155,C2211,82451.0,UPI,Axis Bank,96.0,invalid amount,2.0,2026-07-18 10:47:00,2026-07-18 11:33,Success,Permanent,0.0,2026,7,18,5,10,47,3,29,1,0,0,168,Customer C2211,Silver,41.0,2025-01-01,3,65.42709223422972,High,138736.0,46245.33,3,34189.59,2026-01-31 02:22:00,2026-07-18 10:47:00,824.51,70083.34999999999,12367.650000000009,Dip,1285191.8164383562,Critical
TXN106156,C1229,66327.0,Debit Card,Yes Bank,12.0,invalid amount,0.0,2026-03-04 16:09:00,2026-01-05 19:38,Success,Permanent,0.0,2026,3,4,2,16,9,1,10,0,0,0,0,Customer C1229,Silver,26.0,2025-01-01,1,39.70163357627545,Medium,66327.0,66327.0,1,,2026-03-04 16:09:00,2026-03-04 16:09:00,1326.54,63010.649999999994,3316.350000000006,Dip,1301315.8164383562,Critical
TXN106157,C5284,2142.0,UPI,Axis Bank,54.0,card declined,2.0,2026-11-13 14:39:00,2026-01-05 19:38,Success,Permanent,0.0,2026,11,13,4,14,39,4,46,0,0,0,305,Customer C5284,Gold,25.0,2025-01-01,3,16.987383764765017,Low,103250.0,34416.67,3,31671.31,2026-01-11 18:31:00,2026-11-13 14:39:00,21.42,2142.0,0.0,Dip,1365500.8164383562,Critical
TXN106158,C4185,90186.0,UPI,HDFC Bank,8.0,expired card,0.0,2026-09-30 10:50:00,2026-01-05 19:38,Success,Permanent,0.0,2026,9,30,2,10,50,3,40,0,0,1,208,Customer C4185,Bronze,48.0,2025-01-01,3,70.09258607690376,High,214932.0,71644.0,3,36289.13,2026-03-05 14:15:00,2026-09-30 10:50:00,901.86,85676.7,4509.300000000003,Dip,1277456.8164383562,Critical
TXN106159,C1501,69945.0,UPI,IndusInd Bank,96.0,system error,0.0,2026-01-26 07:06:00,2026-01-05 19:38,Success,Permanent,0.0,2026,1,26,0,7,6,1,5,0,0,0,0,Customer C1501,Bronze,19.0,2025-01-01,1,41.88389042472983,Medium,69945.0,69945.0,1,,2026-01-26 07:06:00,2026-01-26 07:06:00,699.45,66447.75,3497.25,Dip,1297697.8164383562,Critical
TXN106160,C1048,12768.0,Debit Card,ICICI Bank,8.0,insufficient funds,4.0,2026-08-10 06:55:00,2026-08-10 07:03,Pending,Permanent,0.0,2026,8,10,0,6,55,3,33,0,0,0,0,Customer C1048,Bronze,41.0,2025-01-01,1,7.396632319678312,Low,12768.0,12768.0,1,,2026-08-10 06:55:00,2026-08-10 06:55:00,255.36,12768.0,0.0,Dip,1354874.8164383562,Critical
TXN106161,C4566,61263.0,Net Banking,Yes Bank,96.0,insufficient funds,0.0,2026-12-31 23:02:00,2026-01-05 19:38,Success,Permanent,0.0,2026,12,31,3,23,2,4,53,0,0,1,0,Customer C4566,Bronze,36.0,2025-01-01,1,36.64719778838904,Medium,61263.0,61263.0,1,,2026-12-31 23:02:00,2026-12-31 23:02:00,1531.575,55136.700000000004,6126.299999999996,Dip,1306379.8164383562,Critical
TXN106162,C4055,30996.0,UPI,IndusInd Bank,55.0,response timeout,2.0,2026-04-02 00:46:00,2026-01-05 19:38,Success,Permanent,0.0,2026,4,2,3,0,46,2,14,0,0,0,0,Customer C4055,Bronze,34.0,2025-01-01,1,18.391153556169893,Low,30996.0,30996.0,1,,2026-04-02 00:46:00,2026-04-02 00:46:00,309.96,26346.6,4649.4000000000015,Dip,1336646.8164383562,Critical
TXN106163,C9880,79307.0,Credit Card,Axis Bank,68.0,invalid amount,2.0,2026-05-20 21:12:00,2026-05-20 21:30,Success,Permanent,0.0,2026,5,20,2,21,12,2,21,0,0,0,63,Customer C9880,Bronze,60.0,2025-01-01,2,55.530736365921086,Medium,146026.0,73013.0,2,8901.06,2026-03-17 22:54:00,2026-05-20 21:12:00,1189.605,79307.0,0.0,Dip,1288335.8164383562,Critical
TXN106164,C1386,50105.0,Credit Card,Axis Bank,96.0,system error,2.0,2026-08-17 05:50:00,2026-01-05 19:38,Success,Permanent,0.0,2026,8,17,0,5,50,3,34,0,0,0,129,Customer C1386,Gold,73.0,2025-01-01,4,53.91706458909273,Medium,210098.0,52524.5,4,30552.72,2026-04-09 19:54:00,2026-08-17 05:50:00,751.5749999999999,45094.5,5010.5,Dip,1317537.8164383562,Critical
TXN106165,C1969,79896.0,Wallet,Canara Bank,96.0,approved,1.0,2026-02-13 01:34:00,2026-02-13 02:26,Success,Permanent,0.0,2026,2,13,4,1,34,1,7,0,0,0,0,Customer C1969,Gold,44.0,2025-01-01,3,63.88600150791657,High,251926.0,83975.33,3,12078.21,2026-02-13 01:34:00,2026-09-10 18:01:00,2396.88,75901.2,3994.800000000003,Dip,1287746.8164383562,Critical
TXN106166,C6820,21810.0,Net Banking,Punjab National Bank,96.0,approved,4.0,2026-06-10 03:46:00,2026-06-10 04:04,Success,Permanent,0.0,2026,6,10,2,3,46,2,24,0,0,0,0,Customer C6820,Bronze,66.0,2025-01-01,1,12.850464940939935,Low,21810.0,21810.0,1,,2026-06-10 03:46:00,2026-06-10 03:46:00,545.25,21810.0,0.0,Dip,1345832.8164383562,Critical
TXN106167,C4052,94018.0,Wallet,Canara Bank,54.0,invalid amount,2.0,2026-07-15 04:32:00,2026-07-15 05:15,Success,Permanent,0.0,2026,7,15,2,4,32,3,29,0,0,0,120,Customer C4052,Bronze,42.0,2025-01-01,3,72.40392058306108,High,133260.0,44420.0,3,44151.08,2026-03-16 10:34:00,2026-07-15 04:32:00,2820.54,94018.0,0.0,Dip,1273624.8164383562,Critical
TXN106168,C8397,56096.0,UPI,Bank of Baroda,8.0,insufficient funds,2.0,2026-02-25 02:15:00,2026-02-25 02:55,Success,Permanent,0.0,2026,2,25,2,2,15,1,9,0,0,0,0,Customer C8397,Bronze,58.0,2025-01-01,2,41.53063583815029,Medium,107122.0,53561.0,2,3585.03,2026-02-25 02:15:00,2026-03-29 20:39:00,560.96,53291.2,2804.800000000003,Dip,1311546.8164383562,Critical
TXN106169,C3302,50105.0,UPI,Axis Bank,68.0,approved,1.0,2026-04-02 09:51:00,2026-04-02 10:27,Failed,Permanent,0.0,2026,4,2,3,9,51,2,14,0,0,0,0,Customer C3302,Bronze,27.0,2025-01-01,1,29.917064589092735,Low,50105.0,50105.0,1,,2026-04-02 09:51:00,2026-04-02 09:51:00,501.05,45094.5,5010.5,Dip,1317537.8164383562,Critical
TXN106170,C3283,90079.0,UPI,Yes Bank,12.0,network error,1.0,2026-04-26 16:20:00,2026-04-26 16:38,Success,Permanent,0.0,2026,4,26,6,16,20,2,17,1,0,0,0,Customer C3283,Gold,35.0,2025-01-01,3,70.02804724805227,High,164833.0,54944.33,3,37446.65,2026-04-26 16:20:00,2026-09-01 22:15:00,900.79,76567.15,13511.850000000006,Dip,1277563.8164383562,Critical
TXN106171,C5366,7926.0,UPI,IndusInd Bank,0.0,card declined,2.0,2026-07-11 23:55:00,2026-07-12 00:00,Success,Permanent,0.0,2026,7,11,5,23,55,3,28,1,0,0,0,Customer C5366,Gold,67.0,2025-01-01,2,12.47609952249309,Low,67557.0,33778.5,2,36560.96,2026-07-11 23:55:00,2026-07-24 21:07:00,79.26,7133.400000000001,792.5999999999995,Dip,1359716.8164383562,Critical
TXN106172,C1122,41887.0,Net Banking,Axis Bank,68.0,approved,2.0,2026-10-02 18:28:00,2026-10-02 18:29,Success,Permanent,0.0,2026,10,2,4,18,28,4,40,0,0,0,0,Customer C1122,Silver,72.0,2025-01-01,1,24.96024126664991,Low,41887.0,41887.0,1,,2026-10-02 18:28:00,2026-10-02 18:28:00,1047.175,37698.3,4188.699999999997,Dip,1325755.8164383562,Critical
TXN106173,C7799,39758.0,Net Banking,IndusInd Bank,8.0,network error,0.0,2026-12-12 11:00:00,2026-01-05 19:38,Success,Permanent,0.0,2026,12,12,5,11,0,4,50,1,0,0,319,Customer C7799,Silver,61.0,2025-01-01,3,39.67609952249309,Medium,151568.0,50522.67,3,13752.85,2026-01-26 13:01:00,2026-12-12 11:00:00,993.95,33794.299999999996,5963.700000000004,Dip,1327884.8164383562,Critical
TXN106174,C4727,23123.0,Debit Card,ICICI Bank,51.0,network error,4.0,2026-03-15 22:14:00,2026-03-15 22:28,Failed,Temporary,0.0,2026,3,15,6,22,14,1,11,1,0,0,0,Customer C4727,Bronze,54.0,2025-01-01,3,29.6424227192762,Low,149734.0,49911.33,3,23673.36,2026-03-15 22:14:00,2026-11-24 17:02:00,462.46000000000004,19654.55,3468.4500000000007,Dip,1344519.8164383562,Critical
TXN106175,C9450,46715.0,Net Banking,ICICI Bank,51.0,expired card,3.0,2026-11-17 19:45:00,2026-11-17 20:36,Success,Permanent,0.0,2026,11,17,1,19,45,4,47,0,0,0,0,Customer C9450,Bronze,45.0,2025-01-01,1,27.872329731088215,Low,46715.0,46715.0,1,,2026-11-17 19:45:00,2026-11-17 19:45:00,1167.875,42043.5,4671.5,Dip,1320927.8164383562,Critical
TXN106176,C5958,46439.0,Wallet,HDFC Bank,54.0,response timeout,3.0,2026-05-28 18:50:00,2026-05-28 19:37,Success,Permanent,0.0,2026,5,28,3,18,50,2,22,0,0,0,122,Customer C5958,Bronze,54.0,2025-01-01,3,43.70585574264891,Medium,157732.0,52577.33,3,15602.06,2026-01-25 21:14:00,2026-05-28 18:50:00,1393.1699999999998,41795.1,4643.9000000000015,Dip,1321203.8164383562,Critical
TXN106177,C1524,6021.0,Wallet,Axis Bank,51.0,approved,4.0,2026-12-06 22:30:00,2026-12-06 22:36,Success,Permanent,0.0,2026,12,6,6,22,30,4,49,1,0,0,0,Customer C1524,Bronze,55.0,2025-01-01,1,3.327067102287007,Low,6021.0,6021.0,1,,2026-12-06 22:30:00,2026-12-06 22:30:00,180.63,6021.0,0.0,Dip,1361621.8164383562,Critical
TXN106178,C9399,22974.0,Net Banking,Axis Bank,54.0,approved,4.0,2026-03-22 05:45:00,2026-03-22 06:44,Success,Permanent,0.0,2026,3,22,6,5,45,1,12,1,0,0,0,Customer C9399,Silver,56.0,2025-01-01,3,29.55255089218397,Low,185500.0,61833.33,3,35359.3,2026-03-22 05:45:00,2026-08-04 16:22:00,574.35,19527.899999999998,3446.100000000002,Dip,1344668.8164383562,Critical
TXN106179,C1148,99050.0,Wallet,Axis Bank,54.0,network error,2.0,2026-09-18 03:43:00,2026-09-18 03:55,Success,Permanent,0.0,2026,9,18,4,3,43,3,38,0,0,0,132,Customer C1148,Gold,45.0,2025-01-01,3,75.4390550389545,High,246500.0,82166.67,3,14782.28,2026-05-08 15:46:00,2026-09-18 03:43:00,2971.5,99050.0,0.0,Dip,1268592.8164383562,Critical
TXN106180,C9001,88984.0,Credit Card,Bank of Baroda,54.0,approved,4.0,2026-08-16 18:22:00,2026-08-16 18:30,Success,Permanent,0.0,2026,8,16,6,18,22,3,33,1,0,0,37,Customer C9001,Bronze,65.0,2025-01-01,2,61.36757979391807,High,97472.0,48736.0,2,56919.27,2026-07-10 14:18:00,2026-08-16 18:22:00,1334.76,84534.8,4449.199999999997,Dip,1278658.8164383562,Critical
TXN106181,C1437,48796.0,Credit Card,Bank of Baroda,51.0,approved,2.0,2026-04-24 21:26:00,2026-04-24 21:39,Success,Permanent,0.0,2026,4,24,4,21,26,2,17,0,0,0,0,Customer C1437,Silver,56.0,2025-01-01,3,45.127519477255596,Medium,191519.0,63839.67,3,15727.09,2026-04-24 21:26:00,2026-10-15 09:02:00,731.9399999999999,46356.2,2439.800000000003,Dip,1318846.8164383562,Critical
TXN106182,C4749,40725.0,Wallet,Yes Bank,8.0,system error,1.0,2026-02-20 13:35:00,2026-02-20 13:55,Success,Permanent,0.0,2026,2,20,4,13,35,1,8,0,0,0,0,Customer C4749,Bronze,45.0,2025-01-01,2,32.25936164865544,Medium,100912.0,50456.0,2,13761.71,2026-02-20 13:35:00,2026-04-03 23:39:00,1221.75,38688.75,2036.25,Dip,1326917.8164383562,Critical
TXN106183,C9186,36602.0,Wallet,ICICI Bank,96.0,response timeout,0.0,2026-07-22 12:48:00,2026-01-05 19:38,Success,Permanent,0.0,2026,7,22,2,12,48,3,30,0,0,0,0,Customer C9186,Silver,27.0,2025-01-01,3,37.77250565468711,Medium,103124.0,34374.67,3,6692.98,2026-07-22 12:48:00,2026-12-16 20:23:00,1098.06,32941.8,3660.199999999997,Dip,1331040.8164383562,Critical
TXN106184,C5453,34212.0,Credit Card,HDFC Bank,54.0,system error,0.0,2026-03-15 04:09:00,2026-01-05 19:38,Success,Permanent,0.0,2026,3,15,6,4,9,1,11,1,0,0,0,Customer C5453,Gold,67.0,2025-01-01,1,20.33093742146268,Low,34212.0,34212.0,1,,2026-03-15 04:09:00,2026-03-15 04:09:00,513.18,32501.399999999998,1710.6000000000022,Dip,1333430.8164383562,Critical
TXN106185,C6336,91874.0,Net Banking,Bank of Baroda,51.0,response timeout,1.0,2026-08-22 03:10:00,2026-08-22 04:06,Success,Permanent,0.0,2026,8,22,5,3,10,3,34,1,0,0,0,Customer C6336,Bronze,69.0,2025-01-01,1,55.11073133953255,Medium,91874.0,91874.0,1,,2026-08-22 03:10:00,2026-08-22 03:10:00,2296.85,91874.0,0.0,Dip,1275768.8164383562,Critical
TXN106186,C5551,23765.0,Wallet,Canara Bank,8.0,response timeout,2.0,2026-03-23 05:52:00,2026-03-23 06:32,Success,Permanent,0.0,2026,3,23,0,5,52,1,13,0,0,0,0,Customer C5551,Gold,67.0,2025-01-01,1,14.02965569238502,Low,23765.0,23765.0,1,,2026-03-23 05:52:00,2026-03-23 05:52:00,712.9499999999999,20200.25,3564.75,Dip,1343877.8164383562,Critical
TXN106187,C3823,11416.0,Net Banking,HDFC Bank,0.0,network error,3.0,2026-02-25 09:58:00,2026-02-25 10:21,Success,Permanent,0.0,2026,2,25,2,9,58,1,9,0,0,0,0,Customer C3823,Bronze,18.0,2025-01-01,1,6.581151042975622,Low,11416.0,11416.0,1,,2026-02-25 09:58:00,2026-02-25 09:58:00,285.40000000000003,9703.6,1712.3999999999996,Dip,1356226.8164383562,Critical
TXN106188,C6728,50105.0,Net Banking,Yes Bank,96.0,response timeout,4.0,2026-04-13 00:13:00,2026-04-13 00:41,Success,Permanent,0.0,2026,4,13,0,0,13,2,16,0,0,0,0,Customer C6728,Silver,20.0,2025-01-01,1,29.917064589092735,Low,50105.0,50105.0,1,,2026-04-13 00:13:00,2026-04-13 00:13:00,1252.625,50105.0,0.0,Dip,1317537.8164383562,Critical
TXN106189,C9677,48159.0,Net Banking,Bank of Baroda,0.0,response timeout,4.0,2026-08-13 09:52:00,2026-08-13 10:10,Success,Permanent,0.0,2026,8,13,3,9,52,3,33,0,0,0,0,Customer C9677,Bronze,32.0,2025-01-01,1,28.74330233727067,Low,48159.0,48159.0,1,,2026-08-13 09:52:00,2026-08-13 09:52:00,1203.9750000000001,45751.049999999996,2407.9500000000044,Dip,1319483.8164383562,Critical
TXN106190,C9391,93979.0,UPI,Punjab National Bank,54.0,approved,2.0,2026-04-16 16:30:00,2026-04-16 16:32,Failed,Unknown,0.0,2026,4,16,3,16,30,2,16,0,0,0,0,Customer C9391,Bronze,69.0,2025-01-01,1,56.38039708469464,Medium,93979.0,93979.0,1,,2026-04-16 16:30:00,2026-04-16 16:30:00,939.79,79882.15,14096.850000000006,Dip,1273663.8164383562,Critical
TXN106191,C2982,95979.0,UPI,Axis Bank,68.0,insufficient funds,2.0,2026-02-18 12:54:00,2026-02-18 13:08,Success,Permanent,0.0,2026,2,18,2,12,54,1,8,0,0,0,0,Customer C2982,Bronze,27.0,2025-01-01,1,57.58673033425483,Medium,95979.0,95979.0,1,,2026-02-18 12:54:00,2026-02-18 12:54:00,959.79,86381.1,9597.899999999994,Dip,1271663.8164383562,Critical
